g_m,g_T,g_r,g_q,g_sigma,g_amercall_fde
2.634602315,0.375232877,0.028185664,0.027869832,1.072772801,0.031118361
2.104944488,0.126027397,0.034539871,0.031960092,0.899494159,0.001532505
2.895187835,1.199890411,0.028817598,0.035692381,0.267967062,1.50E-05
4.137256868,0.451945205,0.051439691,0.039439135,0.463473715,3.29E-07
0.741718423,1.449205479,0.033672074,0.040698027,1.304847592,0.60351898
1.870758756,0.528657534,0.001392984,0.015607525,0.5887652,0.017402305
3.064819628,0.375232877,0.041131597,0.021414679,0.651789079,0.000521664
1.528711364,0.202630137,0.019890624,0.008678326,0.813815196,0.02701044
2.53602396,1.449205479,0.069496412,0.026118032,1.336698825,0.377929267
0.702528264,1.199890411,0.021393148,0.045254084,1.358631308,0.593553294
1.443740514,0.27660274,0.072887132,0.028376603,1.561102244,0.203435029
4.147070206,0.528657534,0.034022662,0.04197814,0.755167069,0.001530522
2.700674836,1.046575342,0.008394496,0.003130046,1.272634434,0.242626533
4.557952711,0.528657534,0.015640805,0.038486984,0.5887652,3.74E-05
1.870964,0.202630137,0.025680655,0.00414948,0.425793986,3.74E-05
1.477276238,0.030136986,0.037204215,0.025229066,0.150336712,0
1.912118411,0.375232877,0.033952039,0.029358464,1.591333053,0.188502153
3.029378485,0.068493151,0.037204215,0.031283493,1.434433892,0.000291575
0.376157303,0.010958904,0.028201366,0.015082535,0.481419664,0.623842697
0.920604801,0.068493151,0.065383669,0.032489119,1.338392887,0.177567461
4.911532557,0.030136986,0.03386574,0.009532929,0.27947168,0
1.277917987,0.375232877,0.06386161,0.015901345,0.867735434,0.127886932
3.285330762,1.449205479,0.015640805,0.025800515,0.099360797,0
3.917575903,0.27660274,0.071109131,0.016806393,1.124944834,0.004147792
1.072543402,1.698520548,0.042666802,0.027934509,0.305608496,0.133206845
4.309763576,1.199890411,0.057816085,0.049607599,1.138890627,0.129437049
1.183216404,0.528657534,0.062308048,0.02938285,0.169800378,0.006952935
3.60922159,0.049315068,0.030078334,0.006835813,1.682449325,5.35E-05
3.564380759,0.049315068,0.00788424,0.024867572,1.507226323,1.07E-05
0.249836425,0.087671233,0.07651167,0.007931508,0.460267882,0.751138812
3.709259522,0.087671233,0.015894797,0.019799567,1.691027269,0.00129472
4.695388909,0.106849315,0.076449866,0.00414948,0.227820642,0
4.37248747,0.375232877,0.008073677,0.034144399,0.91467314,0.001356811
4.26111166,1.199890411,0.020124422,0.03712228,0.964978905,0.071619345
1.5359573,0.087671233,0.004049176,0.024099992,1.386139775,0.037950474
3.564748023,0.049315068,0.013323632,0.046536796,0.660269077,0
3.242886764,0.126027397,0.004843458,0.031283493,1.338392887,0.001763066
0.778287603,0.106849315,0.039048886,0.003803359,1.761750013,0.33200371
4.543166029,0.451945205,0.058052839,0.019403313,1.003730213,0.006147538
4.279178735,0.126027397,0.059599716,0.014308464,1.477596385,0.000911889
2.52199344,1.698520548,0.064280193,0.018992714,0.665329206,0.104828951
3.527520956,0.375232877,0.008887367,0.027034204,1.899240159,0.135020224
4.537274722,1.199890411,0.016392331,0.040167385,1.050456559,0.088645964
4.192727963,2.043835616,0.013003287,0.009520676,1.874263152,0.651913462
1.870964,0.202630137,0.034532995,0.033060361,0.611483146,0.001392299
2.89713036,0.451945205,0.017976902,0.01047873,0.200077246,0
2.099452796,0.701260274,0.052508969,0.040422742,1.135074355,0.157598197
1.012754171,1.199890411,0.054140741,0.048324091,1.492712467,0.560201011
2.112167684,0.010958904,0.045978303,0.04354346,0.637670345,0
4.221011545,0.126027397,0.054731952,0.04354346,0.141990184,0
2.925544883,1.449205479,0.050221385,0.036849815,0.688250305,0.060581065
0.965534115,0.087671233,0.005273388,0.039702865,1.124636869,0.146228167
2.524745841,0.701260274,0.026562087,0.002465594,1.034512716,0.096626031
4.538103631,0.030136986,0.053782523,0.038418468,1.016261459,0
0.3875938,1.449205479,0.022611866,0.048323806,1.336698825,0.72366064
0.799364067,1.449205479,0.015640805,0.047280684,1.761750013,0.703591291
0.239557653,1.199890411,0.07885484,0.019688887,0.412691147,0.76176649
4.136440536,0.010958904,0.045397045,0.049525498,1.695892366,0
1.073473491,0.126027397,0.007673498,0.002465594,1.369493778,0.164644753
3.922344101,2.043835616,0.035935969,0.006613117,1.090078993,0.277001213
0.815220765,1.449205479,0.076314211,0.016968545,1.345917843,0.627604922
2.267301392,2.043835616,0.061209969,0.046536796,0.069923157,0
1.982185026,0.010958904,0.020328153,0.030672116,0.080836719,0
1.716745815,0.087671233,0.071197426,0.009109122,0.939111259,0.003743077
4.303346374,0.451945205,0.02586129,0.022292312,0.863359433,0.002168349
3.819547145,0.202630137,0.035404535,0.041341144,0.463473715,0
0.260376599,1.199890411,0.037659413,0.039099658,0.747689231,0.739843987
0.614047476,0.087671233,0.008538973,0.038657871,0.052922041,0.385952524
4.480337149,1.698520548,0.032019107,0.045612935,1.635173252,0.436321151
2.364456507,1.449205479,0.070273489,0.046552026,0.273702534,0.000894227
2.36969032,0.451945205,0.064416702,0.004284627,0.761116089,0.01602922
4.536061063,0.106849315,0.03760255,0.048331364,1.223521998,1.53E-05
2.337888101,2.043835616,0.019252923,0.034264092,0.150336712,1.45E-06
0.77712099,1.199890411,0.045524645,0.003763374,0.411152175,0.316508598
2.323266694,0.030136986,0.008422867,0.013337825,1.131834916,5.68E-07
2.805086096,0.375232877,0.051710663,0.013524319,0.119091254,0
2.027418582,1.449205479,0.060148151,0.013695792,1.917086046,0.653691131
2.303083185,0.27660274,0.047923658,0.003763374,1.448457428,0.077152443
1.273837505,0.528657534,0.005621969,0.020800841,1.906043762,0.445142611
0.941291845,1.046575342,0.076943276,0.025547179,0.55467095,0.262135461
1.111829939,1.698520548,0.078399343,0.007311128,1.553066702,0.68275963
2.157433573,2.043835616,0.065118711,0.03852401,1.097758275,0.383008334
4.085192959,1.199890411,0.022828879,0.029745297,1.886407428,0.445187492
4.128232705,0.528657534,0.068691445,0.016426119,0.527336092,2.54E-05
4.609670434,0.068493151,0.012973294,0.040671988,1.232598342,1.42E-07
1.437957593,0.030136986,0.055047931,0.036530375,0.176293548,0
1.799808083,1.046575342,0.023127204,0.006647305,0.711485922,0.114058321
0.209777749,0.087671233,0.06903419,0.046262215,1.787637707,0.790222251
3.930039625,0.068493151,0.055177134,0.03554035,1.70465679,0.000262275
4.82084523,0.106849315,0.0770104,0.011240306,0.060639456,0
0.471100624,0.202630137,0.054674748,0.049513687,1.030640996,0.533366958
1.000488509,0.202630137,0.03176552,0.042302205,0.463473715,0.080884961
3.157697066,0.030136986,0.053139093,0.03857368,1.961791594,5.71E-05
1.868736221,0.202630137,0.051629031,0.029424483,0.724266679,0.004602741
4.707472488,0.701260274,0.071474092,0.047899129,1.682449325,0.175078659
1.398327662,0.126027397,0.020673987,0.022686798,1.264739436,0.068785008
3.157091435,0.126027397,0.033539543,0.045350207,1.553066702,0.006329914
4.492626983,0.087671233,0.068613616,0.036616826,1.594901494,0.000197592
3.977966498,0.202630137,0.005621969,0.026037271,0.352770951,0
2.315890722,1.199890411,0.010446501,0.008484933,0.166008212,1.10E-07
2.026194496,0.375232877,0.044755907,0.036357584,1.130087615,0.074862981
3.97248251,0.375232877,0.062308048,0.008547056,0.593262425,1.46E-05
3.587326215,1.046575342,0.020491048,0.039757108,0.218584245,0
3.129918263,1.046575342,0.013619798,0.03852401,0.60303978,0.011543666
2.066631884,0.087671233,0.001713604,0.033546524,1.917086046,0.037361292
0.80309792,1.199890411,0.030449183,0.010881194,0.490069807,0.310790775
2.139438928,0.375232877,0.05550867,0.044582889,0.373707389,3.90E-05
0.335777391,0.010958904,0.02273155,0.036814135,0.484533058,0.664222609
4.242548499,2.043835616,0.021157745,0.036814135,1.392483654,0.394355087
0.607688664,0.106849315,0.051462733,0.018096113,1.658330932,0.43318582
1.716745815,1.698520548,0.008289633,0.046804153,0.524900863,0.087089974
3.503416996,0.451945205,0.078140617,0.016215277,0.278431526,0
0.946506183,0.068493151,0.048945237,0.034842076,1.150987164,0.145321168
0.524665073,1.046575342,0.076328034,0.015918308,1.552942819,0.703312448
3.832028515,0.049315068,0.022248595,0.049525498,0.74207141,0
0.439127131,0.068493151,0.001932129,0.007782296,0.931967118,0.560872869
1.050537835,0.27660274,0.072642488,0.045528596,1.781083338,0.341770099
4.407453461,1.199890411,0.007745283,0.043416725,1.135784696,0.118596322
3.242767609,1.199890411,0.068195314,0.008855913,1.974940055,0.541794122
3.721385727,1.449205479,0.02692203,0.000639625,1.748400471,0.497004063
3.277235701,0.27660274,0.009759782,0.029739085,1.034525443,0.004602911
2.117512013,0.528657534,0.035691203,0.021580116,0.532109507,0.00565123
0.336186284,0.087671233,0.005305657,0.049011872,0.221007142,0.663813716
3.822555111,0.068493151,0.019530185,0.045460747,1.640089817,0.00019846
1.04545933,2.043835616,0.070273489,0.004048634,0.568187211,0.343786964
3.285330762,0.701260274,0.077467757,0.038908436,1.082242226,0.069005162
4.074536518,0.451945205,0.021161705,0.02767772,1.594640242,0.084990408
4.41027777,0.030136986,0.059710361,0.034269498,0.226804819,0
3.676879904,0.451945205,0.076314211,0.021180531,0.086962519,0
3.525149348,0.126027397,0.008394496,0.019941586,1.522167689,0.003256452
4.406786541,0.27660274,0.06514859,0.040189774,0.975731252,0.000575656
2.84698306,0.701260274,0.039125255,0.005805502,0.41118212,0.000234149
1.636889433,1.199890411,0.069637522,0.023525541,1.819925588,0.593391535
3.567442006,2.043835616,0.078767494,0.015308658,0.610661948,0.06256153
0.274861784,0.030136986,0.016061537,0.035913908,0.617359385,0.725138216
1.334780264,0.27660274,0.004620855,0.043631474,0.20625223,0.000103721
3.025643312,1.199890411,0.001152534,0.035810519,0.078733355,0
4.057937914,0.010958904,0.072265751,0.017181171,0.896086882,0
1.312802154,0.030136986,0.051629031,0.026761453,0.796546826,0.001481442
1.233900272,1.698520548,0.032493256,0.020358439,0.40297974,0.134120637
2.330318719,1.449205479,0.008336794,0.021990775,0.183000928,3.15E-06
0.345893655,0.049315068,0.060545022,0.003446485,1.917736129,0.655468223
4.128232705,2.043835616,0.041469,0.004990787,0.185857279,1.98E-08
0.440977545,0.451945205,0.048974199,0.028155632,1.018403843,0.581531273
1.009473426,0.701260274,0.006031713,0.037727794,0.984812542,0.30316558
3.107801272,0.528657534,0.075839915,0.028067866,1.22298609,0.071994547
4.985356462,0.030136986,0.050342802,0.024099992,1.434433892,0
4.551613755,0.701260274,0.042808164,0.036185506,0.736813099,0.002846968
3.107337674,0.010958904,0.040269454,0.039035562,0.442937406,0
0.660493387,0.106849315,0.028005597,0.034264092,0.134508614,0.339506613
0.398226262,0.375232877,0.074517883,0.024430087,1.274420715,0.629815219
1.791269502,0.126027397,0.006178087,0.032793857,1.089740747,0.014425657
1.649058758,2.043835616,0.00065651,0.015500675,1.967121589,0.775846167
0.72528645,0.010958904,0.035840292,0.041376672,0.450001073,0.27471355
3.963079637,0.701260274,0.077361326,0.038377602,0.532109507,0.00028129
1.863547169,1.449205479,0.077467757,0.044997496,1.700737774,0.570080439
2.420951781,0.049315068,0.043859233,0.024758537,1.753344286,0.002392819
3.887124472,0.030136986,0.020491048,5.84E-06,0.354010246,0
1.801556287,0.27660274,0.048478245,0.025660012,0.985043923,0.043366045
1.086260168,0.528657534,0.040269454,0.043303511,0.915657271,0.225506763
1.425833863,0.068493151,0.019747387,0.02691252,1.097758275,0.017699192
3.24996149,1.199890411,0.01541913,0.007853097,0.374294771,0.000450907
3.474654918,0.030136986,0.057816085,0.01174808,0.395471019,0
3.835337016,1.046575342,0.056351981,0.017759197,0.384908433,8.74E-05
1.211985287,0.202630137,0.001121349,0.019026865,0.815947553,0.074296888
1.445195274,0.27660274,0.063722582,0.031560879,1.300449748,0.14841597
1.25045531,0.451945205,0.031737542,0.015940473,1.62140549,0.348247257
4.154212181,0.068493151,0.021158276,0.017950928,1.801337708,0.000333662
3.303991774,0.528657534,0.042121117,0.028211386,0.591541584,0.000635064
2.678614264,0.030136986,0.058182023,0.037727794,0.67666803,0
0.846018477,0.202630137,0.026800713,0.030367476,0.858650329,0.229032915
4.307868183,1.698520548,0.017799555,0.023399774,0.832799739,0.079629309
0.495851714,0.087671233,0.054924328,0.034350898,0.12908229,0.504148286
3.222833212,0.010958904,0.035970794,0.045254084,1.391914466,0
3.828951533,0.528657534,0.049639421,0.021356252,0.920710317,0.010757329
4.984069076,0.27660274,0.056877432,0.031244222,1.375931427,0.006951259
0.321614152,0.202630137,0.020260626,0.00840258,1.962892847,0.699658021
3.225364829,0.27660274,0.008246394,0.011597125,1.762285728,0.074454571
3.256684524,0.451945205,0.079977445,0.006059592,1.712167742,0.152609555
3.69111159,0.701260274,0.004897261,0.001123091,1.839049798,0.273072324
3.447325776,1.199890411,0.054212542,0.014325123,1.432789754,0.303082515
0.473951504,0.030136986,0.079977445,0.030407483,0.450001073,0.526273544
4.164193829,1.449205479,0.020124422,0.024444123,0.95772059,0.104600938
4.442354284,0.375232877,0.07885484,0.037306221,0.874672309,0.000918013
1.61391936,1.449205479,0.041469,0.029733731,1.434433892,0.501422228
0.315870764,0.068493151,0.07919541,0.007340925,0.194763993,0.685335326
1.515012174,0.087671233,0.070153909,0.03588495,0.158762596,0
0.549551173,0.528657534,0.013267447,0.011240306,0.176180228,0.450448827
1.056413387,0.030136986,0.077284885,0.043303511,0.054818552,0
2.439004995,0.106849315,0.01997158,0.016268304,0.617359385,3.29E-07
1.154479577,0.068493151,0.079561137,0.012225737,0.148810615,1.85E-06
2.444848138,0.010958904,0.071149455,0.00761224,1.449840536,0
0.733131105,1.449205479,0.035355088,0.013459064,1.321656055,0.634115387
4.756889183,1.449205479,0.071113934,0.035944939,1.923050496,0.510876301
2.217463336,0.701260274,0.075878457,0.006468041,1.031116989,0.125578486
2.40597078,0.202630137,0.025974785,0.017005124,1.451743724,0.039573335
4.184570058,0.010958904,0.04397968,0.010371097,1.507226323,0
3.253969683,0.528657534,0.071113934,0.046451335,0.198828593,0
1.269361611,1.449205479,0.028929694,0.032511814,0.344460552,0.076539912
0.80751283,1.046575342,0.03418356,0.041495844,0.959950188,0.427812376
4.026408249,0.068493151,0.005273388,0.01984836,1.390093687,1.08E-05
1.391308579,0.049315068,0.047492736,0.043334188,0.38221999,1.17E-06
1.838280221,0.202630137,0.071149455,0.038895912,0.339026218,1.64E-06
3.039378596,0.126027397,0.029468946,0.010435481,1.477596385,0.005514501
4.750401201,0.030136986,0.006343423,0.045489692,1.098013063,0
3.216629813,1.046575342,0.063094141,0.045051429,0.724210002,0.030974819
2.960426316,0.126027397,0.053103425,0.040211408,1.400598794,0.004298821
4.331855065,2.043835616,0.002928718,0.009314801,0.831621788,0.111038859
0.332471701,2.043835616,0.079152235,0.013539092,1.574613256,0.854423315
3.411689594,1.698520548,0.0556053,0.015940473,1.837313711,0.599841258
4.902994292,1.698520548,0.016188367,0.02205284,0.296571844,3.08E-06
1.485678459,0.087671233,0.052406903,0.029777273,0.900058563,0.009909079
2.193941554,0.087671233,0.037390303,0.030734622,1.250523866,0.003298887
0.747267375,0.087671233,0.006484188,0.037862984,0.678553312,0.256779739
0.837430352,0.202630137,0.042168452,0.041376672,1.414393103,0.315857618
1.503568431,1.698520548,0.050502403,0.032629686,1.605074241,0.618948467
3.810604407,0.068493151,0.001392984,0.039180903,1.93714665,0.001225036
3.606253821,1.698520548,0.021393148,0.011428894,1.592856064,0.48079106
4.67254444,0.010958904,0.015709613,0.01812147,0.944565993,0
1.43560894,1.698520548,0.058325278,0.032580911,0.611483146,0.197107414
1.604189811,0.030136986,0.023775162,0.00827664,1.061140952,0.000382781
0.597810307,0.126027397,0.05586323,0.005569458,0.062435244,0.405682018
1.877516835,0.126027397,0.021161705,0.026965841,0.522113279,2.17E-05
0.435076843,2.043835616,0.009832665,0.048331364,1.979106538,0.849266752
0.455090331,0.701260274,0.02088951,0.021279012,1.270985731,0.62663484
2.925901094,0.068493151,0.005630019,0.037666212,0.709875375,0
3.216563777,0.068493151,0.057060434,0.046786367,0.095788373,0
2.557127208,0.126027397,0.021254661,0.006043098,0.841830063,0.000111326
4.000330136,0.528657534,0.027832415,0.03805456,0.134508614,0
4.715602933,0.049315068,0.053002644,0.007216767,0.53610651,0
1.788459174,1.449205479,0.026272845,0.03884361,1.324196966,0.424241937
1.406038647,0.030136986,0.062963547,0.004048634,0.503442199,1.26E-06
1.803705585,0.451945205,0.008887367,0.01712268,1.150987164,0.125272274
4.248136946,0.451945205,0.066315299,0.02934538,0.584839646,2.51E-05
2.671573736,0.202630137,0.010246167,0.001286171,0.952555749,0.002482805
1.830910317,0.126027397,0.03867375,0.039035562,1.885688734,0.086939283
3.026638526,0.202630137,0.011995495,0.004331504,1.383958707,0.015297164
3.555524282,0.202630137,0.038696223,0.012501141,0.352084392,0
3.348634381,0.27660274,0.01714605,0.025172657,0.052592812,0
4.235075298,0.27660274,0.029280093,0.047899129,1.647880561,0.03154305
1.53930637,0.106849315,0.005714124,0.045507963,0.54411196,0.000515346
2.961656645,0.087671233,0.067398263,0.015901345,0.249545686,0
4.055361878,0.010958904,0.001392984,0.042428914,1.53817159,0
0.860757311,2.043835616,0.056166153,0.004357208,0.514057069,0.378125778
4.918651472,0.068493151,0.038486398,0.043416725,1.390093687,9.93E-07
4.294574274,0.375232877,0.065937865,0.0041547,0.610661948,1.05E-05
4.594190939,0.528657534,0.009522239,0.049165343,1.022510582,0.010044897
3.257078485,0.451945205,0.011995495,0.029661473,0.775430589,0.003443783
