g_m,g_T,g_r,g_q,g_sigma,g_eurocall,predict_ann,error_ann
4.528808636,1.859153263,0.036039535,0.029798168,1.764896635,0.536751725,0.5396416,0.002889894
4.039770402,1.394605873,0.070541077,0.016434052,0.559874743,0.010240316,0.009653611,0.000586705
0.611457067,0.30435699,0.020879389,0.008454342,1.026700712,0.435071582,0.45231,0.017238414
1.893406514,1.899980625,0.035227954,0.017798254,0.896870295,0.295531989,0.29186845,0.003663541
1.967699141,1.653786854,0.000701604,0.011411627,0.472528455,0.051551376,0.054348703,0.002797328
0.802877804,1.931425344,0.019081099,0.043133828,0.555987486,0.333881126,0.32674208,0.007139044
4.08461021,0.403368228,0.04105413,0.020412209,0.250288546,0,-0.000475004,0.000475004
2.169253682,1.499075619,0.061630703,0.02884789,0.919078786,0.222745444,0.20720649,0.015538956
4.69213823,0.406728865,0.023803544,0.04601923,1.655415105,0.063602621,0.067305416,0.003702795
2.319159887,1.73611864,0.011980943,0.033708699,1.442581895,0.469034271,0.47272888,0.003694607
3.227775691,1.286034805,0.041658784,0.002425099,0.961597753,0.136725173,0.12920764,0.007517532
2.543684279,1.343839647,0.012466181,0.006664154,0.339438721,0.00191055,-4.13E-05,0.001951877
2.786324366,1.336184674,0.067786026,0.002104546,0.282124756,0.000305166,-0.000161438,0.000466604
3.665437062,0.843976946,0.078129883,0.026603959,1.83731862,0.335150624,0.34407756,0.008926933
4.590657283,0.825953147,0.064463112,0.044757981,1.097366856,0.053260268,0.052217692,0.001042576
3.224131694,0.609105804,0.05810514,0.003958119,0.935351755,0.031382369,0.03331797,0.001935599
3.118582762,1.024131389,0.02215646,0.010722951,1.936728688,0.46723283,0.47326776,0.006034933
1.558287492,1.160554231,0.013741549,0.013563641,0.63944291,0.128647262,0.12697487,0.001672396
1.574964349,1.745757012,0.078726862,0.029414998,0.813741454,0.288436775,0.2896611,0.001224335
4.185904033,0.783607856,0.003181493,0.040848511,1.40402726,0.129598548,0.12108193,0.008516614
3.712404564,1.384993547,0.02633726,0.048393934,0.563044201,0.009200919,0.013587501,0.004386582
4.070336457,1.061229451,0.020746927,0.041177798,0.063893776,0,-0.000403155,0.000403155
3.632279278,1.472111096,0.014350501,0.017441319,1.216738375,0.244519025,0.25403723,0.009518206
2.6581271,0.509848216,0.034822417,0.010158396,1.523870716,0.164922386,0.1684483,0.003525913
3.46594229,0.556968858,0.057173656,0.032436514,1.191722576,0.057457723,0.04703651,0.010421213
2.343435499,0.067420528,0.048779898,0.037288481,1.550089549,0.003761971,-4.86E-05,0.00381056
2.964926564,0.366457775,0.058633699,0.036530447,1.801521376,0.142942435,0.14303367,9.12E-05
0.417094244,0.017166876,0.001613641,0.011322548,1.991760993,0.58274053,0.5840583,0.001317754
1.192125876,0.696928254,0.04991648,0.011544622,1.784058821,0.505214422,0.51029885,0.005084426
1.519060227,1.224922095,0.075095729,0.042071509,1.421264235,0.46103552,0.45776388,0.00327164
3.720582297,0.194944793,0.064878908,0.029798168,1.058380814,0.000670808,-8.23E-05,0.000753102
4.250885863,0.105678715,0.06387519,0.013612119,0.313822178,0,-0.000546224,0.000546224
3.113051383,0.905659079,0.055153344,0.020124644,0.935351755,0.073287369,0.07471937,0.001432001
0.791151417,0.42276458,0.074634455,0.047953755,1.784058821,0.496812903,0.493378,0.00343489
4.122250437,0.85234514,0.055885467,0.028292497,0.381298781,0,-0.000195795,0.000195795
4.192241616,1.074939841,0.017760052,0.015036237,1.289187856,0.169488902,0.16184787,0.007641027
1.297038874,0.417141444,0.065921628,0.021193825,1.967331221,0.407867955,0.40768394,0.000184016
0.585956542,0.413891464,0.017121729,0.019559695,0.63185251,0.423615788,0.41444722,0.00916857
4.389526206,1.054228519,0.062370954,0.018510126,1.395188028,0.203827052,0.20664705,0.002820002
0.64063625,1.459194611,0.046762649,0.001160038,1.890554904,0.805148095,0.8048105,0.000337571
1.749460461,1.943003726,0.030652419,0.035186382,1.714201527,0.650537571,0.64502025,0.005517325
3.085058029,0.825953147,0.050269332,0.037353339,1.701609564,0.305059462,0.29490414,0.010155319
3.53409197,1.204055483,0.078129883,0.042865096,1.255964311,0.215373187,0.21340942,0.001963763
4.095064247,1.985340582,0.026133444,0.015639785,1.217215488,0.317621223,0.32562053,0.007999309
4.260417814,1.333574421,0.046403069,0.022172234,0.319608617,1.03E-05,-0.00018274,0.000193054
3.249481311,1.05140312,0.037305905,0.014977591,0.729652112,0.033046727,0.039495833,0.006449106
4.327314265,1.275859289,0.064322982,0.045793519,0.081299796,0,-0.000321376,0.000321376
4.313862648,1.008340447,0.074516606,0.046642392,1.806898929,0.342152061,0.34115314,0.000998916
1.977200255,0.490586127,0.024853453,0.043133828,0.545936817,0.007329334,0.00037783,0.006951505
2.040807906,1.081194508,0.003436754,0.048328847,0.984621428,0.174823771,0.18559565,0.010771876
2.301149704,1.699119701,0.0748025,0.012363313,0.389146205,0.023758573,0.018246625,0.005511948
1.32367114,0.096510756,0.005857431,0.025708657,0.103819209,0,-0.000402297,0.000402297
3.103514147,0.091567082,0.079577545,0.02929389,1.726739767,0.004895236,-8.61E-06,0.004903845
4.364665973,1.224505472,0.030031171,0.037751913,0.738942184,0.021206772,0.019708147,0.001498625
4.069979508,1.263466923,0.033571345,0.024782894,1.662672987,0.375884697,0.3642009,0.011683807
1.767079435,0.46964451,0.004177619,0.028817051,1.504951915,0.227108353,0.21964233,0.007466027
1.297038874,1.595558928,0.003342973,0.011724898,1.355153167,0.542955567,0.54501086,0.002055298
3.153051736,0.821500899,0.071743739,0.043251069,0.497906769,0.001533652,-6.50E-05,0.001598606
2.791881391,0.085355096,0.010485177,0.030540487,1.364323858,0.001019537,0.00072235,0.000297187
4.276967293,0.396302725,0.024086771,0.038466687,1.262454036,0.019926846,0.022815747,0.002888901
3.099487428,0.909045669,0.052060059,0.015036237,0.600117943,0.00997702,0.013070565,0.003093545
0.699851165,0.988355807,0.070395757,0.042753466,1.994121368,0.706718989,0.70623195,0.000487037
0.783599665,1.392831145,0.072428391,0.032665586,0.474566035,0.331740931,0.3399379,0.008196965
0.455743625,1.392831145,0.006284107,0.044798328,1.993582215,0.787818336,0.79662585,0.008807516
2.272190831,1.415737912,0.059568449,0.028492717,1.767245563,0.560376058,0.56272984,0.002353778
1.824395054,1.262746642,0.011069442,0.035594272,1.963820391,0.610122216,0.6111429,0.001020658
3.686986331,1.275859289,0.034028978,0.044592618,0.457077178,0.001555569,-5.01E-05,0.001605708
3.954994094,1.097470748,0.074957274,0.018065928,1.72289393,0.370463175,0.36975545,0.000707728
4.327314265,1.527849948,0.07288071,0.023683457,1.018096225,0.1454169,0.15390542,0.008488521
1.574964349,0.320358975,0.039632887,0.012554195,1.509503912,0.194050406,0.18977053,0.004279871
0.289784172,0.951170998,0.049637423,0.020253025,1.746940699,0.800379746,0.7973511,0.003028624
3.744398215,1.408923256,0.038457504,0.014095808,0.435297978,0.00194438,-6.18E-05,0.002006147
2.545947604,0.843976946,0.054393053,0.045271773,0.27738672,1.30E-05,-0.000150272,0.000163289
3.983360035,0.573485391,0.041910852,0.003641487,1.540149993,0.123359733,0.1319081,0.008548371
1.564874131,1.700934845,0.079131246,0.040519162,1.531000354,0.577404454,0.5688431,0.008561327
3.399937343,0.829435537,0.024149641,0.020337714,0.757796166,0.018441629,0.027034543,0.008592914
0.93729905,1.565701884,0.004105685,0.041625324,1.431098249,0.590731979,0.5785694,0.012162567
4.214943391,1.061229451,0.067873281,0.026085089,0.716889332,0.015605927,0.017080968,0.001475041
2.337945324,0.406728865,0.025834037,0.048085107,1.838545712,0.216713649,0.21139483,0.005318818
2.079589293,1.013380093,0.008737564,0.006518581,1.403562073,0.343417823,0.33693054,0.006487279
1.150428161,1.01029031,0.034180619,0.033708699,1.110665787,0.370423989,0.39252004,0.022096051
3.534513466,1.190098772,0.010642434,0.00904426,0.849162781,0.06378664,0.06845067,0.004664027
0.586239221,0.894308644,0.052474555,0.049480858,0.703810138,0.453364272,0.4527194,0.000644881
1.202327449,0.34513823,0.008737564,0.015455547,1.496872851,0.278492991,0.26545805,0.013034944
0.244300324,1.610272672,0.072953647,0.009842194,1.962646952,0.895949095,0.9242708,0.028321714
2.681711863,1.947390831,0.055004425,0.045644068,0.786359477,0.154287094,0.15673001,0.002442917
2.055495858,0.262639413,0.026133444,0.015619911,0.568850366,0.000928204,-0.000127038,0.001055242
0.826907956,1.074939841,0.04811117,0.032581071,0.794381219,0.378130581,0.37350407,0.004626508
4.261838953,0.723722819,0.07509178,0.029245954,1.084127298,0.045808903,0.039778642,0.006030261
3.495633118,0.119082192,0.042697322,0.006006017,1.919994938,0.01370068,0.020814577,0.007113897
1.189596349,1.868715029,0.071886719,0.021755865,1.912836225,0.769280259,0.77726805,0.007987793
1.813028424,0.841333867,0.062728699,0.044336835,1.663160799,0.407610025,0.4007239,0.00688612
4.54017184,1.721263556,0.029242733,0.0418583,0.0659446,0,-0.000437938,0.000437938
1.66576187,1.124288171,0.030506325,0.014003426,1.844764416,0.578121614,0.5805576,0.002435971
2.301149704,0.874726348,0.0440323,0.024965434,1.467285806,0.303154036,0.2900134,0.013140634
4.614515898,1.043504164,0.055264903,0.026127635,0.781293559,0.018085381,0.013936166,0.004149216
3.907051352,0.675129311,0.026664169,0.039768637,0.463281359,2.79E-05,-2.85E-05,5.64E-05
1.327729895,1.061889401,0.043916602,0.00806867,1.723566863,0.573620591,0.56246006,0.011160526
3.46594229,0.762234948,0.057617098,0.038320285,0.827033387,0.022509873,0.022838116,0.000328243
4.886957353,1.318037348,0.042589053,0.033684334,1.488353016,0.277679186,0.28673777,0.009058584
2.363658449,0.194944793,0.07158529,0.04157461,1.548288848,0.05055466,0.04472624,0.005828419
1.564417812,0.235969199,0.073434969,0.026102411,0.384346828,0.00075491,-0.000243208,0.000998118
3.138116152,0.409108736,0.064511036,0.043726518,1.709229273,0.133292381,0.1359608,0.002668421
3.987245757,0.589335453,0.061022913,0.033708699,1.026700712,0.024264726,0.02867209,0.004407363
2.276366069,0.966813246,0.062732701,0.006748645,1.103689283,0.205388164,0.20190415,0.003484017
0.747703248,1.779099619,0.064795351,0.048565457,1.572948797,0.688695453,0.6833539,0.005341552
0.317844431,0.819178382,0.04978123,0.005444909,0.497906769,0.690735647,0.67697406,0.013761589
3.954991681,0.444151356,0.044729844,0.037315538,1.390164237,0.051307718,0.046974793,0.004332925
1.344108828,1.260918276,0.048306184,0.016941826,0.223039396,0.022111555,0.027387228,0.005275673
4.327314265,1.809083666,0.04978123,0.014035821,1.093320133,0.222797647,0.21422644,0.008571208
2.484850107,0.220261682,0.063157886,0.006452559,1.901878957,0.10802955,0.10791753,0.000112018
3.899343833,0.747037248,0.01895099,0.029445509,0.226495274,0,-0.000212937,0.000212937
2.127482283,1.009831376,0.021305209,0.043794876,1.768432879,0.45244615,0.4565649,0.004118753
4.686861392,1.549146177,0.063042665,0.042753466,1.995695849,0.553021149,0.5502043,0.002816872
1.558287492,0.673563077,0.007355158,0.006823037,0.289378499,0.003539472,0.001949323,0.001590149
1.481380734,1.860829435,0.003958262,0.006452559,0.816049312,0.306814698,0.30599734,0.000817357
3.199968958,1.728074674,0.042276614,0.020155978,0.438652958,0.009155908,0.00980086,0.000644952
2.082466079,1.260918276,0.010598936,0.017381287,1.912419025,0.590040508,0.58681166,0.003228847
4.865295661,0.02505074,0.004158872,0.019899628,1.746940699,0,-0.000492816,0.000492816
2.28702064,0.369319728,0.000560276,0.023945057,0.472528455,0.000223589,-0.000136121,0.00035971
2.529085806,0.043962102,0.050876472,0.037751913,0.153963115,0,-0.000489427,0.000489427
1.202671424,0.954912342,0.040504811,0.005941002,0.918014819,0.296038156,0.29733983,0.001301671
1.667462643,0.872503776,0.070153295,0.036351936,0.161629937,3.55E-05,-0.000207995,0.000243507
4.491121301,0.874726348,0.062709828,0.03341407,1.276958706,0.111973625,0.11380045,0.001826826
2.488900095,0.768823978,0.006086545,0.027828291,1.110665787,0.128140633,0.1278554,0.000285228
1.517318639,0.755757588,0.009742676,0.030311203,1.768432879,0.450247517,0.4363005,0.013947031
1.504667713,1.612547397,0.021483123,0.015570386,1.681808419,0.638415241,0.63276345,0.005651795
1.770880364,1.87304317,0.058526058,0.007776585,1.335067728,0.541672493,0.5397567,0.001915778
4.942158499,0.338654202,0.069513951,0.019691344,1.880905199,0.071597404,0.06759095,0.004006452
4.862600229,1.445609367,0.034785808,0.047083798,0.669805844,0.013847319,0.016718434,0.002871115
4.188137494,1.504880021,0.01884269,0.000818236,0.407019758,0.000711421,-0.000121393,0.000832814
3.35116948,0.024606495,0.06263371,0.036593795,0.225074818,0,-0.000367853,0.000367853
1.285094354,1.464070191,0.017276756,0.012828484,1.503070591,0.580466212,0.5792569,0.001209319
0.452189337,1.731522476,0.000259202,0.035798431,0.863916195,0.594377655,0.5948442,0.000466567
0.996292671,1.887926712,0.023753838,0.010713421,1.919994938,0.799159711,0.8008772,0.001717502
3.153051736,0.753920246,0.064308927,0.030759688,0.076001401,0,-0.000456198,0.000456198
2.466677495,1.961878338,0.057617098,0.030830594,0.425332038,0.028693233,0.029441202,0.000747969
3.153051736,0.673563077,0.019000792,0.042493409,0.243907282,0,-0.00037635,0.00037635
2.343435499,0.256647508,0.046508271,0.028430294,0.543874361,0.000121615,-0.000183003,0.000304618
0.539821699,0.18795251,0.04978123,0.025614589,1.303060071,0.487989336,0.4951993,0.007209957
0.385568175,1.076615158,0.069138001,0.043811889,1.562805305,0.729341947,0.72147894,0.007863008
4.489343432,0.837046274,0.068206832,0.048085107,1.817495799,0.277259634,0.27028456,0.006975071
1.192549849,0.838955326,0.048547318,0.019964704,0.347253388,0.068611531,0.067567006,0.001044525
0.489990824,1.594879996,0.016618629,0.006006017,1.187239636,0.69424097,0.70614654,0.011905569
0.31569935,1.638486295,0.059425296,0.044936049,0.703438952,0.662040933,0.6384785,0.023562415
1.469193668,1.359321808,0.010118653,0.007223955,0.753161556,0.219870041,0.20967619,0.01019385
2.583678039,1.05140312,0.011627609,0.045318854,1.098700881,0.168190842,0.1681615,2.93E-05
4.061045583,1.067719224,0.016193264,0.024483769,0.82017382,0.031184213,0.027053164,0.004131049
3.577854807,1.110096173,0.004158872,0.047953755,0.877466607,0.053856058,0.048747905,0.005108153
1.314311922,1.85003836,0.070277342,0.016829071,0.335782712,0.112953993,0.11215872,0.000795269
3.284941681,1.496853114,0.045686228,0.032581071,1.806021473,0.526545078,0.5184242,0.008120865
0.98457704,1.905191174,0.058892623,0.017892363,1.516471664,0.694294086,0.69881034,0.004516253
4.52642133,1.34188834,0.046991872,0.032807286,0.218902902,0,-0.000434463,0.000434463
0.696948827,1.721263556,0.066257489,0.018625255,1.309431431,0.670271761,0.66047287,0.009798891
1.977200255,0.04332628,0.064795351,0.009495808,1.91401405,0.009954247,0.013389023,0.003434776
4.942585282,0.955933948,0.024023046,0.043094899,1.266053908,0.105090421,0.10309918,0.001991239
1.745223149,1.770536963,0.05348157,0.037508879,1.784058821,0.653118188,0.64645433,0.006663854
3.477791458,0.835044198,0.066436417,0.002013928,0.110185177,0,-0.00078757,0.00078757
0.431276196,0.235969199,0.045341038,0.01343582,0.707689315,0.570637492,0.572834,0.002196523
3.50323732,1.745757012,0.019754664,0.029089097,0.555896676,0.021324823,0.013765911,0.007558912
1.009704993,0.105899292,0.046744862,0.034531059,0.05368199,0.003572676,0.020547202,0.016974526
1.109252396,0.752163777,0.048929135,0.018941143,0.990785844,0.301463655,0.29132906,0.010134599
4.25713512,0.208153231,0.05089133,0.015163945,0.151763835,0,-0.000751712,0.000751712
3.572954305,0.372842236,0.062374644,0.048938757,0.129807697,0,-0.000419695,0.000419695
3.207264286,1.535059126,0.038377695,0.039771712,0.944490633,0.148266752,0.14490761,0.003359144
4.666100722,1.532041737,0.024441214,0.019548379,0.730713142,0.032409262,0.038202114,0.005792852
1.202671424,0.928075816,0.045020843,0.009163768,1.326205087,0.433788503,0.42401338,0.009775127
3.976387342,1.728615204,0.034822417,0.044620475,1.014193256,0.163663206,0.15529118,0.008372021
3.138904811,1.731522476,0.021010549,0.029414998,1.843078516,0.592966734,0.5955328,0.002566041
2.685386918,0.280622237,0.040445458,0.024053688,1.447307341,0.055941862,0.058445472,0.00250361
3.759060843,1.384993547,0.043130421,0.002425099,0.243907282,0,-0.000330465,0.000330465
3.138904811,0.673563077,0.062898328,0.030310938,1.972787672,0.33533238,0.33507863,0.000253753
1.202327449,1.344020378,0.072964767,0.003153834,1.614190096,0.631930074,0.6285599,0.003370186
1.695559572,1.87304317,0.061495088,0.048953227,0.781395709,0.241704272,0.24366559,0.001961319
1.054108895,0.948666621,0.061495088,0.00806867,0.94850688,0.352505282,0.34460714,0.007898137
2.728003053,0.359879626,0.076137843,0.024965434,1.665567462,0.128201487,0.12804872,0.000152769
1.893406514,1.459723323,0.037305905,0.024782894,1.96822746,0.662200992,0.6634641,0.001263137
3.987245757,0.69803782,0.063575288,0.008010736,0.885841881,0.01873689,0.018911643,0.000174753
1.046616969,0.165670469,0.038948272,0.008228581,1.084127298,0.158098381,0.1486644,0.009433981
0.996292671,0.062568101,0.024577638,0.03178743,0.42888386,0.044268581,0.024024883,0.020243698
3.429776631,1.581663052,0.006246565,0.03996342,0.489965634,0.007109208,-6.95E-05,0.007178667
3.696168389,1.849686305,0.008212449,0.029663973,0.888471899,0.132687372,0.12879024,0.003897127
0.397855384,0.194381609,0.016696435,0.016355889,1.892075741,0.633928932,0.64227295,0.008344017
3.757134332,1.105775672,0.072410823,0.021407261,0.489065994,0.00206136,-0.000111712,0.002173073
2.712657439,0.54908033,0.066707155,0.031795155,1.578471378,0.190750364,0.1885297,0.002220664
